evaluation_number,source_file,timestamp_raw,filled_feedbacks,questions_count,item_index,question_text,n,mean_exported
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,43,3.534883721
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,43,2.930232558
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",43,3.604651163
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",43,3.325581395
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",43,3.023255814
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,43,1.860465116
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,42,1.976744186
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,43,1.88372093
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,43,2.023255814
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",43,2.744186047
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,29,Inhalte werden mit konkreten Beispielen erläutert.,42,2.627906977
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,30,Die Lernziele sind mir bekannt.,43,2.302325581
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,31,Die Lernziele werden erreicht.,43,2.418604651
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",43,3.162790698
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",43,3.348837209
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,43,2.139534884
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,43,2.302325581
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,43,2.860465116
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,43,3.465116279
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,43,3.069767442
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",43,3.697674419
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",43,3.046511628
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,41,Inhalte werden in Diskussionen vertieft.,43,1.744186047
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,43,2.093023256
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",43,1.837209302
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,43,2.069767442
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",43,2.302325581
4,feedback_eigene Evaluation-04.csv,"Sonntag, 9. November 2025, 22:52",43,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,0,
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,40,2.073170732
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,2,Die Lernatmosphäre ist angenehm.,40,2.12195122
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,3,Das Lernen macht mir Spaß.,40,2.268292683
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,40,2.0
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,40,2.146341463
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,40,2.12195122
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,40,1.87804878
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,8,Die Inhalte sind verständlich.,40,1.731707317
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,40,1.56097561
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,10,ch komme thematisch mit.,40,1.658536585
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,40,1.87804878
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",40,2.268292683
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,13,Ich kann mir die neuen Themen gut merken.,40,2.243902439
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",39,2.365853659
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,40,2.146341463
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",40,1.975609756
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,40,2.170731707
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,40,2.756097561
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,40,2.463414634
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,40,2.243902439
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",39,2.512195122
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",40,2.414634146
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",40,2.585365854
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,40,1.682926829
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,40,1.975609756
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,40,1.829268293
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,40,1.853658537
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",40,2.512195122
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,29,Inhalte werden mit konkreten Beispielen erläutert.,40,2.048780488
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,30,Die Lernziele sind mir bekannt.,40,2.073170732
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,31,Die Lernziele werden erreicht.,39,2.073170732
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",40,2.853658537
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",40,2.682926829
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,40,1.780487805
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,40,1.731707317
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,40,2.56097561
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,40,2.975609756
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,40,2.707317073
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",40,2.87804878
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",40,2.804878049
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,41,Inhalte werden in Diskussionen vertieft.,40,1.926829268
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,40,2.12195122
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",40,1.585365854
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,40,1.975609756
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",40,2.12195122
5,feedback_eigene Evaluation-05.csv,"Sonntag, 9. November 2025, 22:52",41,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,8,
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,30,2.0
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,2,Die Lernatmosphäre ist angenehm.,30,2.4
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,3,Das Lernen macht mir Spaß.,30,2.2
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,30,1.533333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,30,1.766666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,30,1.566666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,30,1.7
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,8,Die Inhalte sind verständlich.,30,1.633333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,30,1.466666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,10,ch komme thematisch mit.,30,1.466666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,30,1.666666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",30,1.833333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,13,Ich kann mir die neuen Themen gut merken.,30,1.833333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",30,1.966666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,30,1.7
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",30,1.8
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,30,1.666666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,30,2.833333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,30,2.266666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,30,1.933333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",30,2.466666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",30,2.1
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",30,2.233333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,30,1.666666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,30,1.866666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,30,1.666666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,30,1.7
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",30,2.766666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,29,Inhalte werden mit konkreten Beispielen erläutert.,30,1.9
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,30,Die Lernziele sind mir bekannt.,30,2.0
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,31,Die Lernziele werden erreicht.,30,1.966666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",30,3.033333333
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",30,2.766666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,30,1.866666667
6,feedback_eigene Evaluation-06.csv,"Sonntag, 9. November 2025, 22:51",30,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,30,1.866666667
